,name,price,bookmark,happy,sad,food_type,location,Num_review,highlight,num_branch,num_seat,pay_list,other_facility,path,taste,decor,service,hygiene,value,overall,rank,district,happy_vs_sad,price_int,highlight_int,num_payment,num_facility,mins_walk,Guangdong,Hong Kong Style,International,Japanese,Taiwan,Western,HK,KL,NT,payme,alipay,apple pay,openrice pay,visa,wechat,10% Service Charge,Alcoholic Drinks,Delivery,Parking,rank10,rank3,rank_foodtype,$101-200,$201-400,$401-800,$51-100,Above $801,Below $50,Central,Kowloon Bay,North Point,Tsim Sha Tsui,Tsuen Wan,Yau Ma Tei,Yuen Long,happy_scale,sad_scale,Num_review_scale,Num_review_scale,num_branch_scale,num_seat_scale,num_payment_scale,num_facility_scale
1026,Ryou Dou Raku 漁道樂,$401-800,21774,498,35,Japanese,Tsim Sha Tsui,601,0,0.0,62.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,HK,14.228571428571428,600,0,7.0,7.0,5.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3542409123307199,0.2333333333333333,0.3651856360316494,0.3651856360316494,0.0,0.060120240480961915,0.4285714285714286,0.375
1027,Gram cafe & pancakes,$101-200,21842,1054,150,Japanese,Tsim Sha Tsui,1505,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,4,HK,7.026666666666666,150,0,7.0,7.0,5.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7505345687811832,1.0,0.9153986609860012,0.9153986609860012,0.0,0.05410821643286572,0.4285714285714286,0.375
1028,Black Wood Izakaya (Cameron Road) 黑木亭居酒屋 (金馬倫道),$201-400,21971,458,17,Japanese,Tsim Sha Tsui,507,0,2.0,120.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'UnionPay', 'Apple Pay', 'Google Pay', 'WeChat Pay']","['Online Reservation', 'VIP Room', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge', 'Spot payment']","4-min walk from Exit B2, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,HK,26.94117647058824,300,0,9.0,6.0,4.0,0,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3257305773342837,0.1133333333333333,0.3079732197200244,0.3079732197200244,0.017543859649122806,0.11823647294589178,0.5714285714285714,0.3125
1029,Deluxe Daieiki Japanese Restaurant 極尚大瀛喜日本料理,$201-400,22052,349,9,Japanese,Yuen Long,464,0,4.0,60.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'UnionPay', 'Apple Pay', 'Google Pay', 'OpenRice Pay']","['Wi-Fi', 'Alcoholic Drinks', '10% Service Charge', 'Spot payment']","4-min walk from Exit H, Yuen Long MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,NT,38.77777777777778,300,0,10.0,4.0,4.0,0,0,0,1,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.248039914468995,0.06,0.2818015824710895,0.2818015824710895,0.03508771929824561,0.058116232464929855,0.6428571428571428,0.1875
1030,Poseidon Restaurant & Bar,$201-400,22091,250,13,International,Tsim Sha Tsui,304,0,1.0,60.0,"['Visa', 'Master', 'AlipayHK', 'Cash', 'AE', 'UnionPay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Cake-cutting', 'Phone Reservation', 'Outdoor Seating']","2-min walk from Exit L5, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,19.23076923076923,300,0,6.0,6.0,2.0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1774768353528154,0.0866666666666666,0.1844187461959829,0.1844187461959829,0.008771929824561403,0.058116232464929855,0.3571428571428571,0.3125
1031,Foxglove,$401-800,22198,231,6,Guangdong,Central,258,0,1.0,62.0,"['Visa', 'Master', 'Cash', 'AE']","['Alcoholic Drinks', 'Phone Reservation', '10% Service Charge']","4-min walk from Exit D1, Central MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,38.5,600,0,4.0,3.0,4.0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1639344262295081,0.04,0.1564211807668898,0.1564211807668898,0.008771929824561403,0.060120240480961915,0.21428571428571427,0.125
1032,羅東肉焿番,$51-100,22278,649,26,Taiwan,Yuen Long,858,0,1.0,20.0,['Cash'],['Parking'],"9-min walk from Exit A, Yuen Long MTR Station",4.0,3.0,3.0,3.0,4.0,17.0,4,NT,24.96153846153846,75,0,1.0,1.0,9.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4618674269422665,0.1733333333333333,0.5216068167985393,0.5216068167985393,0.008771929824561403,0.018036072144288578,0.0,0.0
1033,MEATS,$201-400,22326,105,9,International,Central,155,0,1.0,66.0,"['Visa', 'Master', 'AlipayHK', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay', 'WeChat Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Outdoor Seating']","9-min walk from Exit C, Hong Kong MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,11.666666666666666,300,0,9.0,8.0,9.0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0741268709907341,0.06,0.09373097991479,0.09373097991479,0.008771929824561403,0.06412825651302605,0.5714285714285714,0.4375
1034,Vision 8,$201-400,22382,840,14,International,Tsuen Wan,953,0,1.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Phone Reservation', 'Reward Dining Points', 'Delivery', '10% Service Charge', 'Spot payment']","3-min walk from Exit B1, Tsuen Wan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,NT,60.0,300,0,5.0,9.0,3.0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5980042765502495,0.0933333333333333,0.5794278758368837,0.5794278758368837,0.008771929824561403,0.038076152304609215,0.2857142857142857,0.5
1035,Quan Alley HK 寬巷子,$401-800,22519,270,19,Taiwan,Tsim Sha Tsui,387,0,0.0,62.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,HK,14.210526315789474,600,0,7.0,7.0,5.0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1917320028510335,0.1266666666666666,0.2349360925136944,0.2349360925136944,0.0,0.060120240480961915,0.4285714285714286,0.375
1036,The Envoy,$201-400,22717,55,3,Western,Central,80,0,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,HK,18.33333333333333,300,0,8.0,8.0,4.0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0384889522451888,0.02,0.0480827754108338,0.0480827754108338,0.0,0.058116232464929855,0.5,0.4375
1037,Lady Nara,$101-200,22789,591,16,Western,Tsim Sha Tsui,717,0,0.0,56.0,,,,4.0,4.0,4.0,4.0,3.0,18.0,4,HK,36.9375,150,0,7.0,7.0,5.0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.420527441197434,0.1066666666666666,0.4357881923311016,0.4357881923311016,0.0,0.05410821643286572,0.4285714285714286,0.375
1038,Eat Together (Queen Victoria Street) 一起食堂 (域多利皇后街),$51-100,22831,434,13,Taiwan,Central,525,0,2.0,40.0,"['AlipayHK', 'Alipay', 'Cash', 'Octopus']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Reward Dining Points', '10% Service Charge', 'Spot payment']","3-min walk from Exit C, Central MTR Station; 中環站C出口轉右",4.0,3.0,4.0,4.0,4.0,19.0,4,HK,33.38461538461539,75,0,4.0,7.0,3.0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.308624376336422,0.0866666666666666,0.3189287888009738,0.3189287888009738,0.017543859649122806,0.038076152304609215,0.21428571428571427,0.375
1039,ANA TEN 天穴,$401-800,23253,139,13,Japanese,Tsim Sha Tsui,254,0,0.0,62.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,HK,10.692307692307692,600,0,7.0,7.0,5.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0983606557377049,0.0866666666666666,0.1539866098600121,0.1539866098600121,0.0,0.060120240480961915,0.4285714285714286,0.375
1040,Trinity (Li Yuen West Street) 三一餃子 (利源西街),$51-100,23296,202,8,Japanese,Central,278,0,2.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay', 'Google Pay']","['Alcoholic Drinks', 'May Bring Your Own Wine', 'Delivery', '10% Service Charge', 'Spot payment']","3-min walk from Exit C, Hong Kong MTR Station",4.0,3.0,4.0,4.0,4.0,19.0,4,HK,25.25,75,0,10.0,5.0,3.0,0,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1432644333570919,0.0533333333333333,0.1685940353012781,0.1685940353012781,0.017543859649122806,0.038076152304609215,0.6428571428571428,0.25
1041,Tin Lung Heen 天龍軒,$401-800,23358,204,9,Guangdong,Tsim Sha Tsui,293,0,1.0,164.0,"['Visa', 'Master', 'AlipayHK', 'Cash', 'AE', 'UnionPay', 'JCB', 'WeChat Pay', 'JCB、Diners']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Phone Reservation', '10% Service Charge']","Exit C1/ D1, Kowloon MTR Station/ Exit B5/ D1, Austin  MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,22.666666666666668,600,0,9.0,8.0,5.0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1446899501069137,0.06,0.1777236762020693,0.1777236762020693,0.008771929824561403,0.1623246492985972,0.5714285714285714,0.4375
1042,Lady M,$51-100,23525,416,17,Western,Tsim Sha Tsui,689,0,0.0,40.0,,,,4.0,4.0,3.0,4.0,3.0,17.5,4,HK,24.47058823529412,75,0,4.0,5.0,5.0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2957947255880256,0.1133333333333333,0.418746195982958,0.418746195982958,0.0,0.038076152304609215,0.21428571428571427,0.25
1043,Hot Pot Land (Wyndham Street) 火鍋撚 (雲咸街),$201-400,23647,345,9,Hong Kong Style,Central,397,0,4.0,60.0,"['Visa', 'Master', 'Cash', 'Octopus', 'UnionPay']","['Online Reservation', 'Alcoholic Drinks', 'Cake-cutting', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge']","5-min walk from Exit D2, Central MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,HK,38.333333333333336,300,0,5.0,6.0,5.0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2451888809693514,0.06,0.2410225197808886,0.2410225197808886,0.03508771929824561,0.058116232464929855,0.2857142857142857,0.3125
1044,ChorLand Cookfood Stall 楚撚記大排檔,$51-100,23681,240,7,Guangdong,Tsuen Wan,300,0,3.0,160.0,"['Visa', 'Master', 'Cash', 'Octopus', 'UnionPay', 'Apple Pay', 'Google Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Cake-cutting', 'Phone Reservation', 'Reward Dining Points', 'Delivery', '10% Service Charge']","8-min walk from Exit D, Tsuen Wan West MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,NT,34.285714285714285,75,0,7.0,8.0,8.0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1703492516037063,0.0466666666666666,0.1819841752891053,0.1819841752891053,0.02631578947368421,0.15831663326653306,0.4285714285714286,0.4375
1045,Kabo Burger (Wardley Centre) 嘉寶漢堡 (和益中心),$51-100,23886,232,6,Hong Kong Style,Tsim Sha Tsui,310,Best New Restaurant,3.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'Apple Pay', 'Google Pay', 'OpenRice Pay']",['Spot payment'],"3-min walk from Exit N2, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",4.0,3.0,3.0,3.0,4.0,17.0,4,HK,38.66666666666666,75,1,9.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1646471846044191,0.04,0.1880706025562994,0.1880706025562994,0.02631578947368421,0.038076152304609215,0.5714285714285714,0.0
1046,Big Boils Club 滾得囍宮廷火鍋小炒,$201-400,24100,796,11,Guangdong,North Point,863,0,1.0,100.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'OpenRice Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'VIP Room', 'Phone Reservation', '10% Service Charge', 'Spot payment']","2-min walk from Exit A2, North Point MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,72.36363636363636,300,0,6.0,7.0,2.0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5666429080541696,0.0733333333333333,0.5246500304321363,0.5246500304321363,0.008771929824561403,0.09819639278557113,0.3571428571428571,0.375
1047,Greenland Spicy Crab 翠林辣蟹舫,$201-400,24141,794,22,Guangdong,Tsim Sha Tsui,875,0,1.0,150.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'UnionPay', 'WeChat Pay', 'OpenRice Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'Reward Dining Points', '10% Service Charge', 'TV Broadcast', 'Spot payment']","3-min walk from Exit L5, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,HK,36.09090909090909,300,0,8.0,7.0,3.0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5652173913043479,0.1466666666666666,0.5319537431527693,0.5319537431527693,0.008771929824561403,0.14829659318637273,0.5,0.375
1048,The Alchemist Café (K11 Art Mall) 牧羊少年咖啡館 (K11購物藝術館),$101-200,24152,200,12,Western,Tsim Sha Tsui,368,0,9.0,50.0,"['Visa', 'Master', 'Cash', 'Octopus', 'AE', 'UnionPay', 'Apple Pay', 'Google Pay']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Delivery', '10% Service Charge']","2-min walk from Exit D3, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",3.0,3.0,3.0,4.0,3.0,16.0,4,HK,16.666666666666668,150,0,8.0,7.0,2.0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1418389166072701,0.08,0.2233718807060255,0.2233718807060255,0.07894736842105263,0.04809619238476953,0.5,0.375
1049,Ganso Tsukemen 元祖沾麵專門店,$101-200,24695,824,137,Japanese,Tsim Sha Tsui,1166,0,1.0,30.0,"['AlipayHK', 'Alipay', 'Cash', 'OpenRice Pay', 'PayMe']","['Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Parking', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Spot payment']","3-min walk from Exit B2, Tsim Sha Tsui / East Tsim Sha Tsui MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,4,HK,6.014598540145985,150,0,5.0,8.0,3.0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.586600142551675,0.9133333333333334,0.7090687766281193,0.7090687766281193,0.008771929824561403,0.028056112224448898,0.2857142857142857,0.4375
1050,JUST'er Bar & Restaurant,$101-200,24796,1063,27,Japanese,Tsim Sha Tsui,1171,0,1.0,22.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'AE', 'UnionPay']","['Online Reservation', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Spot payment']","4-min walk from Exit D, Jordan MTR Station",4.0,4.0,4.0,4.0,4.0,20.0,4,HK,39.37037037037037,150,0,7.0,8.0,4.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7569493941553813,0.18,0.7121119902617163,0.7121119902617163,0.008771929824561403,0.02004008016032064,0.4285714285714286,0.4375
1051,Sushi Man 鮨文,Above $801,24810,521,13,Japanese,Yuen Long,581,0,2.0,18.0,"['Visa', 'Master', 'Cash']","['Alcoholic Drinks', 'May Bring Your Own Wine', 'Parking', '10% Service Charge']","13-min walk from Exit E, Long Ping MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,NT,40.07692307692308,1000,0,3.0,4.0,13.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3706343549536707,0.0866666666666666,0.3530127814972611,0.3530127814972611,0.017543859649122806,0.01603206412825651,0.14285714285714285,0.1875
1052,Hungry Dino 為食龍,$201-400,25082,369,19,Japanese,Central,475,0,1.0,60.0,"['Visa', 'Master', 'Cash']","['Phone Reservation', '10% Service Charge']","8-min walk from Exit C, Hong Kong MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,19.42105263157895,300,0,3.0,2.0,8.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2622950819672131,0.1266666666666666,0.288496652465003,0.288496652465003,0.008771929824561403,0.058116232464929855,0.14285714285714285,0.0625
1053,JKJ POT 尚上下夏 - 養生雞煲火鍋,$101-200,25140,496,19,Hong Kong Style,Tsim Sha Tsui,562,0,2.0,40.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'WeChat Pay']","['Online Reservation', 'Wi-Fi', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Live Sports Broadcast', 'Spot payment']","4-min walk from Exit D, Jordan MTR Station",4.0,3.0,4.0,4.0,3.0,18.0,4,HK,26.105263157894736,150,0,9.0,11.0,4.0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3528153955808981,0.1266666666666666,0.3414485696895922,0.3414485696895922,0.017543859649122806,0.038076152304609215,0.5714285714285714,0.625
1054,Chef's Stage Kitchen (西菁街),$201-400,25168,530,8,Western,Yuen Long,628,Best Yuen Long and Tuen Mun,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,NT,66.25,300,1,8.0,8.0,4.0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3770491803278689,0.0533333333333333,0.3816189896530736,0.3816189896530736,0.0,0.058116232464929855,0.5,0.4375
1055,Tasty Hotpot Palace 香香宮煮,$201-400,25280,474,6,Hong Kong Style,Tsim Sha Tsui,522,0,0.0,60.0,,,,4.0,4.0,4.0,4.0,3.0,19.0,4,HK,79.0,300,0,8.0,8.0,4.0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3371347113328581,0.04,0.3171028606208156,0.3171028606208156,0.0,0.058116232464929855,0.5,0.4375
1056,OS Plus (Citywalk) 蠔站 (荃新天地),$201-400,25295,131,31,Western,Tsuen Wan,265,0,8.0,60.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE', 'UnionPay', 'WeChat Pay']","['Online Reservation', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Parking', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge', 'Spot payment']","9-min walk from Exit A1, Tsuen Wan MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,4,NT,4.225806451612903,300,0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0926585887384176,0.2066666666666667,0.1606816798539257,0.1606816798539257,0.07017543859649122,0.058116232464929855,0.5714285714285714,0.5
1057,298 Nikuya Room,$401-800,25346,89,0,Japanese,Central,111,0,1.0,62.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'AE', 'JCB']","['Alcoholic Drinks', 'May Bring Your Own Wine', '10% Service Charge', 'Spot payment']","5-min walk from Exit C, Hong Kong MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,89.0,600,0,7.0,4.0,5.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0627227369921596,0.0,0.0669506999391357,0.0669506999391357,0.008771929824561403,0.060120240480961915,0.4285714285714286,0.1875
1058,Doubleshot by Cupping Room,$101-200,25417,197,3,Western,Central,280,0,1.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'AE', 'UnionPay', 'Apple Pay', 'Google Pay', 'WeChat Pay', 'OpenRice Pay']","['Online Reservation', 'Reward Dining Points', '10% Service Charge', 'Spot payment']","7-min walk from Exit D2, Central MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,65.66666666666667,150,0,11.0,4.0,7.0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1397006414825374,0.02,0.1698113207547169,0.1698113207547169,0.008771929824561403,0.05410821643286572,0.7142857142857143,0.1875
1059,NOJO,$101-200,25447,147,7,Japanese,Central,221,0,1.0,56.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'AE', 'UnionPay', 'JCB', 'Apple Pay', 'WeChat Pay']","['Online Reservation', 'Alcoholic Drinks', 'May Bring Your Own Wine', 'Cake-cutting', 'Phone Reservation', 'Delivery', '10% Service Charge', 'Outdoor Seating', 'Spot payment']","6-min walk from Exit C, Hong Kong MTR Station",4.0,4.0,4.0,4.0,3.0,19.0,4,HK,21.0,150,0,10.0,9.0,6.0,0,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1040627227369921,0.0466666666666666,0.1339013998782714,0.1339013998782714,0.008771929824561403,0.05410821643286572,0.6428571428571428,0.5
1060,Shugetsu (Gough Street) 麵鮮醬油房周月 (歌賦街),$51-100,25672,212,33,Japanese,Central,410,0,2.0,22.0,"['Visa', 'Master', 'AlipayHK', 'Alipay', 'Cash', 'Octopus', 'AE']","['Alcoholic Drinks', '10% Service Charge', 'Spot payment']","5-min walk from Exit A2, Sheung Wan MTR Station",3.0,3.0,3.0,3.0,3.0,15.0,4,HK,6.424242424242424,75,0,7.0,3.0,5.0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1503920171062009,0.22,0.248934875228241,0.248934875228241,0.017543859649122806,0.02004008016032064,0.4285714285714286,0.125
1061,Popinjays,$401-800,25687,115,15,Western,Central,199,0,1.0,80.0,"['Visa', 'Master', 'Alipay', 'AE', 'UnionPay', 'JCB', 'Apple Pay']","['Online Reservation', 'Alcoholic Drinks', 'Parking', 'Phone Reservation', 'Reward Dining Points', '10% Service Charge', 'Outdoor Seating']","9-min walk from Exit K, Central MTR Station",3.0,4.0,4.0,4.0,3.0,18.0,4,HK,7.666666666666667,600,0,7.0,7.0,9.0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0812544547398432,0.1,0.1205112598904443,0.1205112598904443,0.008771929824561403,0.0781563126252505,0.4285714285714286,0.375
1062,Wing Shun Food Shop 永順食店,Below $50,25773,222,5,Hong Kong Style,Yuen Long,363,0,1.0,30.0,['Cash'],"['Alcoholic Drinks', 'Parking', 'TV Broadcast']","Entrance at Tai Lee Street, 6-min walk from Exit F, Long Ping MTR Station",4.0,3.0,3.0,3.0,3.0,16.0,4,NT,44.4,25,0,1.0,3.0,5.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.15751960085531,0.0333333333333333,0.2203286670724284,0.2203286670724284,0.008771929824561403,0.028056112224448898,0.0,0.125
